year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,awards,series,soundtrack,amount,ref_video,
2011,2011 .12.22 개봉,영화,"애니메이션, 판타지, 모험",극장판 포켓몬스터 베스트위시 : 비크티니와 흑의 영웅 제크로무,유야마 쿠니히코,https://movie-phinf.pstatic.net/20111224_73/1324655041895q8OaP_JPEG/movie_image.jpg,"잠들어 있던 그들이 깨어나고 포켓몬 역사상 최대의 모험과 감동이 찾아온다!@ @  하나지방을 여행하는 지우와 피카츄, 아이리스와 덴트는 “대지의 검”이라는 독특한 모양의 성이 있는 마을 “아인트오크”에 도착한다. 지우와 친구들은 이 마을의 수확축제 기념배틀에서 신비한 파워를 주는 환상의 포켓몬, 비크티니를 만나는데… 이러한 비크티니를 찾고 있는 대지의 백성의 후예 드레드는 “대지의 백성의 왕국”을 부활시키기 위해 비크티니의 파워를 이용하고자 한다!!! 그와 함께하는 전설이라 불리는 포켓몬 제크로무와 레시라무의 정체는 과연 무엇이며, 지우와 친구들은 위험에 빠진 비크티니와 마을을 구할 수 있을 것인가!!",해외,일본,ak-WWnChegk,CJ 엔터테인먼트,-,전체 관람가,97분,-,미즈키 나나 타카하시 히데키 오오타니 이쿠에 마츠모토 리카 ,  소노다 히데키 Hideki Sonoda (각본),-,-,-,-,aWUmZd43jA8,
2011,2011 .01.20 개봉,영화,드라마,글러브,강우석,https://movie-phinf.pstatic.net/20111223_279/13246305442071SlF5_JPEG/movie_image.jpg,"최다 연승! 최다 탈삼진! 3년 연속 MVP! 한마디로 대한민국 프로야구 최고의 간판투수... 였던 김상남. 음주폭행에 야구배트까지 휘둘러 징계위원회에 회부되고 잠깐 이미지 관리나 하라는 매니저의 손에 이끌려 청각장애 야구부 ‘충주성심학교’ 임시 코치직을 맡게 된다. 야구부 전체 정원 10명, 더욱이 아이들의 실력은 정상인 중학교 야구부와 맞붙어서도 가까스로 이기는 실력. 듣지 못해 공 떨어지는 위치도 못 찾고, 말 못해 팀 플레이도 안 되는 이 야구부의 목표는 전국대회 첫 출전. 상남의 등장에 그 꿈에 한 발짝 더 가까이 왔다고 생각하는 아이들과 선생님들에게 상남은 여전히 “글쎄, 안 된다니까~”를 외친다. 그 누구보다 전국대회 출전에 부정적이었던 상남은 아무도 믿어주지도 않고, 자기가 친 홈런 소리조차 듣지 못하지만 글러브만 끼면 치고 달리며 행복해하는 아이들을 보며 묘한 울컥함을 느끼고, 급기야 또 한번 대형사고(?)를 치고 마는데…",국내,한국,jgLc3n9tJ5k,시네마서비스,CJ 엔터테인먼트,전체 관람가,144분,-,조찬형 김경호 지일주 손승원 안창현 김선우 김연준 김동영 이현우 장기범 김혜성 김미경 조진웅 강신일 유선 정재영 ,  김기범 (각본) 신동익 (각색) 최준환 (투자총괄) 정선영 (프로듀서) 손정우 SON Jeong-woo (제작실장) 이세리 (제작부장) 현광서 (제작부) 허웅 (제작부) 윤종선 (제작부) 김정아 (제작투자) 이상무 (투자책임) 이병혁 (공동투자) 서범석 (공동투자) 이용준 (공동투자) 장진승 (제작관리부문) 김양연 (제작관리부문) 연동은 (제작관리부문) 이주현 (제작관리부문) 조희영 (제작관리부문) 이승주 (제작관리부문) 김명진 (제작관리부문) 이영석 (제작관리부문) 임상진 (제작관리부문) 박정식 (제작관리부문) 강연주 (제작관리부문) 이지영 (제작관리부문) 서영희 (제작관리부문) 김보연 (제작관리부문) 김용훈 (제작관리부문) 이성진 (제작관리부문) 박성혜 (제작관리부문) 김순영 (제작관리부문) 양선옥 (제작관리부문) 김근우 (촬영부) 한명호 (촬영부) 최봉규 (촬영부) 이주영 (촬영부) 김용흥 (촬영) 강대희 (조명) 강지현 (조명부) 우효재 (조명부) 이성환 (조명부) 윤보현 (조명부) 손창영 (조명부) 신승수 (조명부) 이상훈 (키그립) 장주영 (키그립) 김정우 (연출부) 김재형 (연출부) 김보성 (연출부) 노석현 (연출부) 유지혜 (기록) 안태준 (조감독) 오세진 (동시녹음) 신현정 (붐오퍼레이터) 조영욱 (음악) 오선호 (아트디렉터) 조성원 (미술) 이태훈 (미술) 김지오 (미술팀) 박혜정 (미술팀) 홍보경 (미술팀) 김현지 (미술지원) 허세민 (소품) 김병수 (소품팀) 최보아 (소품팀) 설용근 (특수소품) 이윤정 (특수소품) 김욱 Kim Wook (시각효과) 양일석 (시각효과) 장진 (분장-헤어) 조상경 (의상) 윤미라 (의상) 이용순 (의상제작) 고임표 (편집) 안태희 (광고디자인) 장익호 (광고디자인) 김영숙 (광고디자인) 이상희 (광고디자인) 조은애 (광고디자인) 권병균 (공동투자책임) 조일연 (실화고문) 임채영 (야구지도) 손민우 (프리프러덕션지원) 이봉주 (촬영B팀) 장도훈 (촬영B팀) 이창섭 (촬영B팀) 김창현 (촬영B팀) 이주연 (촬영B팀) 이충진 (촬영지원) 박성진 (촬영지원) 박준우 (촬영지원) 전용훈 (스테디캠) 함성진 (스테디캠) 이준일 (조명지원) 양현석 (조명지원) 조현철 (조명지원) 강성민 (동시녹음팀) 이기석 (세트목공) 김보관 (세트목공) 나병진 (세트작화) 박준서 (세트작화) 유재현 (세트작화) 양인수 (세트작화) 조경호 (세트작화) 허준 (스튜디오운영) 김정우 (스튜디오운영) 김봉환 (세트진행) 현수민 (의상팀) 김명조 (아비드편집) 박지혜 (아비드편집) 박성주 (아비드지원) 김상현 (아비드지원) 홍대성 (음악부문) 정현수 (음악부문) 석승희 Seunghui Seok (음악부문) 허각 (음악부문) 존 박 John Park (음악부문) 황성진 (음악부문) 이지은 (음악부문) 황세준 (음악부문) 김두현 (음악부문) 이주형 (음악부문) 정재필 (음악부문) 이나일 (음악부문) 융 스트링스 (음악부문) 고승욱 (음악부문) 선영 (음악부문) 박근상 (음악부문) 이면숙 (음악부문) 오성근 (음악부문) 성지훈 (음악부문) 이아람 (음악부문) 김석원 (음향부문) 김창섭 (음향부문) 홍윤성 (음향부문) 최은아 (음향부문) 김민정 (음향부문) 박주강 (음향부문) 박진홍 (음향부문) 심규종 (음향부문) 최현규 (음향부문) 강종익 (시각효과부문) 손승현 (시각효과부문) 이성규 (시각효과부문) 박명성 (시각효과부문) 최진호 (시각효과부문) 정현우 (시각효과부문) 이수현 (시각효과부문) 전승룡 (시각효과부문) 최사랑 (시각효과부문) 이경재 (시각효과부문) 박송이 (시각효과부문) 신민정 (시각효과부문) 이무형 (시각효과부문) 김한준 (시각효과부문) 박희훈 (시각효과부문) 전은지 (시각효과부문) 양시은 (시각효과부문) 하진아 (시각효과부문) 정상현 (시각효과부문) 이소영 (시각효과부문) 이용섭 (시각효과부문) 남탁균 (시각효과부문) 박영빈 (시각효과부문) 나일환 (시각효과부문) 박성진 (시각효과부문) 이락경 (시각효과부문) 조경훈 (시각효과부문) 주미선 (시각효과부문) 정황수 (시각효과부문) 서상혁 (시각효과부문) 유태경 YOO Taekyung (시각효과부문) 양문혁 (시각효과부문) 유태근 (시각효과부문) 김현구 (시각효과부문) 강동혁 (시각효과부문) 이우상 (시각효과부문) 김미영 (시각효과부문) 엄태영 (시각효과부문) 정철황 (시각효과부문) 정동현 (시각효과부문) 장동진 (시각효과부문) 배준성 (시각효과부문) 최완호 (시각효과부문) 정기영 (시각효과부문) 오주환 (시각효과부문) 김의지 (시각효과부문) 윤기현 (시각효과부문) 박근영 (시각효과부문) 박근화 (시각효과부문) 류춘호 (시각효과부문) 송명희 (시각효과부문) 이종환 (시각효과부문) 정민아 (시각효과부문) 정유진 (시각효과부문) 윤광병 (현상부문) 우순도 (현상부문) 정행숙 (현상부문) 서충환 (현상부문) 박지웅 (현상부문) 김동기 (현상부문) 권병규 (현상부문) 정세운 (현상부문) 이재훈 (현상부문) 이재욱 (현상부문) 신상준 (현상부문) 조영호 (현상부문) 인정권 (현상부문) 김태화 (현상부문) 김기선 (현상부문) 이천규 (현상부문) 김규성 (현상부문) 장원석 (현상부문) 김지훈 (현상부문) 노미정 (현상부문) 정은옥 (현상부문) 김미선 (수화지도) 김동현 (야구지도) 송원국 (야구지도) 김동건 (야구지도) 김정환 (야구지도) 주재필 (야구지도) 정진우 (운송) 신순식 (운송) 서원상 (운송) 엄용흠 (발전차) 이기준 (조명크레인) 서대식 (조명크레인) 김용수 (조명크레인) 조성민 (촬영장비) 임도영 (캐스팅지원) 박성일 (캐스팅지원) 김용곤 (캐스팅지원) 양창용 (캐스팅지원) 강동구 (마케팅부문) 권미경 (마케팅부문) 어윤선 (마케팅부문) 양윤선 (마케팅부문) 김권식 (마케팅부문) 차소연 (마케팅부문) 장혜진 (마케팅부문) 조범상 (마케팅부문) 김유진 (마케팅부문) 양경연 (마케팅부문) 정희진 (마케팅부문) 이창현 (마케팅부문) 최민수 (마케팅부문) 양성민 (마케팅부문) 박철수 (배급부문) 이용신 (배급부문) 강문환 (배급부문) 백승환 Paek Seung Hwan (배급부문) 이재필 (배급부문) 권민성 (배급부문) 이정은 (배급부문) 서현동 (배급부문) 김용세 (배급부문) 전정주 (배급부문) 이영은 (배급부문) 정지현 (배급부문) 정누리 (배급부문) 윤지혜 (배급부문) 김수연 (배급부문) 김치형 (배급부문) 이경준 (배급부문) 석의정 (배급부문) 김태연 (배급부문) 정영성 (배급부문) 김성은 (배급부문) 김희전 (배급부문) 김대연 (배급부문) 채민경 (배급부문) 조창범 (배급부문) 정고은 (배급부문) 이현주 (배급부문) 김동은 (배급부문) 최원영 (마케팅부문) 박혜정 (마케팅부문) 박혜영 (마케팅부문) 김진희 (마케팅부문) 차정수 (마케팅부문) 정은지 (마케팅부문) 김선임 (마케팅부문) 임정순 (마케팅부문) 김보경 (마케팅부문) 이경민 (마케팅부문) 김찬희 (마케팅부문) 정수지 (마케팅부문) 배광호 (포스터) 윤나리 (포스터) 권영호 (포스터) 임훈 (현장사진) 조석환 (현장사진) 장경선 (현장사진) 이동근 (예고편) 곽수정 (예고편) 김수철 (예고편) 윤소희 (홈페이지) 배경화 (홈페이지) 유지남 (홈페이지) 배숙희 (홈페이지) 이정훈 (매니저부문) 최준영 (매니저부문) 박정원 (매니저부문) 김동진 (매니저부문) 심정운 (매니저부문) 박강수 (매니저부문) 오정태 (매니저부문) 이소영 (매니저부문) 한상우 (매니저부문) 김일환 (매니저부문) 추홍규 (매니저부문) 백종욱 (매니저부문) 김종도 (매니저부문) 박영민 (매니저부문) 김영삼 (매니저부문) 배성은 (매니저부문) 손보현 (매니저부문) 손인철 (매니저부문) 강경진 (매니저부문) 정재욱 (매니저부문) 이원영 (매니저부문) 최존호 (매니저부문) 백은미 (매니저부문) 김정훈 (매니저부문) 최은성 (매니저부문) 임도영 (보조출연) 최근현 (보조출연) 송순옥 (보조출연) 디앤씨 엔터테인먼트 (보조출연) 장현진 (보조출연) 장범석 (보조출연) 김미진 (스타일리스트) 황선하 (스타일리스트) 황승배 (스타일리스트) 이희은 (스타일리스트) 남시욱 (연출지원) 정문구 (보험) 박찬 (로케이션지원) 우금호 (렉카),배우/제작진 수상 이력@수상정보 테이블표@2012@제 10회 뉴욕 한국 영화제@후보@상영작 (강우석)@2011@제 12회 샌디에고 아시안 영화제@후보@상영작 (강우석)@제 48회 대종상 영화제@후보@신인남자배우상 (장기범)@제 47회 백상예술대상@후보@영화 남자신인연기상 (조진웅)@후보@영화 남자인기상 (조진웅)@후보@영화 여자인기상 (유선)@제 32회 청룡영화상@후보@여우조연상 (유선)@제 15회 부천국제판타스틱영화제@후보@오픈 시네 퍼레이드 (강우석)@제 16회 부산국제영화제@후보@한국영화의 오늘 - 파노라마 (강우석),-,-,1887733,-,
2011,2011 .09.22 개봉,영화,"에로, 드라마","금지된 섹스, 불륜",이영훈,https://movie-phinf.pstatic.net/20111223_28/1324646371252YSNLB_JPEG/movie_image.jpg,"7년 째 연애 중인 재훈과 수애는 이제 서로 익숙하다 못해 식상해진 상태로 무미건조한 섹스에 넌더리가 나있다. 세탁소를 운영하는 재훈은 어느 날 신애의 집으로 배달을 갔다 정사 중인 신애를 훔쳐보게 되고 그날로 사랑에 빠진다. 열병을 앓게 된 재훈은 상담센터에 전화를 걸어 고민을 털어놓고 상담사의 조언에 힘을 얻어 신애를 직접 찾아간다. 예상과 달리 의외로 쉽게 그를 받아들이는 신애. 그녀는 남편이 없는 날 종종 놀러 오라며 재훈을 유혹한다. 애타게 바라던 신애와의 섹스는 수애의 관계와는 판이하게 그의 모든 감각을 깨우고, 신애와의 정사에 중독 된 재훈은 애인 수애와의 관계를 정리하려 하는데...",국내,한국,"https://www.youtube.com/results?search_query=%EC%98%81%ED%99%94%20%EA%B8%88%EC%A7%80%EB%90%9C%20%EC%84%B9%EC%8A%A4,%20%EB%B6%88%EB%A5%9C%20%EC%98%88%EA%B3%A0%ED%8E%B8",-,-,청소년 관람불가,60분,-,이신애 김재훈 ,-,-,-,-,-,-,
2011,2011 .08.05 개봉,영화,공포,기생령,고석진,https://movie-phinf.pstatic.net/20111223_34/1324642862156KfLob_JPEG/movie_image.jpg,"제가 그런 게 아니에요...이 집에 또 다른 아이가 있어요!@ 아이를 간절히 원하던 가희(황지현)는 무당의 힘을 빌어 미아가 된 아이를 독 안에 가둬 봉인하고, 이 후, 빈(이형석)을 낳은 가희는 잔혹한 죽음을 맞이한다. 조카를 돌보기 위해 남편 장환(박성민), 동생 유린(효민)과 함께 빈의 집으로 이사 오게 된 서니(한은정). 하루 아침에 고아가 된 조카를 불쌍히 여기던 서니는 가끔씩 이상 행동을 보이는 빈에게 조금씩 알 수 없는 불안감을 느끼고, 이 집에 들어온 이후 계속되는 악몽에 점점 지쳐간다. 서니는 불길한 기운을 내뿜는 이 집과 점점 난폭해져 가는 빈의 행동에 뭔가 관련이 있음을 직감하는데….@ 간절함이 부른 잔혹한 주술… 그로부터 99일 후… 독 안에 봉인된 소년의 원혼이 눈을 뜬다!",국내,한국,99TK8LNj0TQ,"(주)이스트스카이필름 , 코어콘텐츠미디어(주)",-,청소년 관람불가,92분,-,전병철 임근아 설주영 허정범 박민수 장선호 황지현 김진성 황화순 박성민 효민 이형석 한은정 ,  김유라 (각본) 김유라 (각색) 김용대 (총괄프로듀서) 이성관 (투자총괄) 홍세현 (투자총괄) 기노영 (프로듀서) 이준회 (제작실장) 이현학 (제작부장) 민보미 (제작부장) 최현석 (제작부) 한세미 (제작부) 김현철 (제작) 최순식 (제작) 김문숙 (제작지원) 김정동 (제작지원) 고미영 (제작지원) 손광익 (제작투자) 오희성 (투자책임) 변동진 (공동투자) 진영아 (공동투자) 장세환 (공동투자) 조영욱 (라인프로듀서) 송혜경 (촬영부) 김동훈 (촬영부) 박정관 (촬영부) 김용삼 (촬영부) 신영광 (촬영부) 조연수 (촬영부) 백동현 (촬영) 고영광 (조명) 김연지 (조연출) 김선우 (연출부) 이상훈 (연출부) 김훈 (연출부) 이은석 (스크립터) 신동원 (동시녹음) 이승엽 (사운드슈퍼바이저) 최만식 (음악) 김태은 (음악) 성태현 (음악) 이정우 (미술) 이문희 (미술) 이정현 (미술팀) 채한결 (미술팀) 나병진 (작화) 류주환 (작화) 전재욱 (소품) 오유진 (소품) 홍성빈 (소품팀) 이창만 (특수분장) 김만성 (특수효과) 문병용 (CG) 조이석 (CG) 고은주 (분장) 장진 (분장-헤어) 정경미 (의상) 김지현 (현장편집) 김지현 (편집) 양윤호 (슈퍼바이져) 김열회 (디지털색보정) 김유화 (스토리보드) 최은종 (제2조연출) 박규범 (제2연출부) 최은애 (제2연출부) 이나기 (제2스크립터) 이민아 (제2스크립터) 장상열 (음향부문) 이성배 (데이터매니저) 유태종 (조영부) 고봉성 (조영부) 고성호 (조영부) 김혜성 (조영부) 유홍렬 (조영부),배우/제작진 수상 이력@수상정보 테이블표@2011@제 33회 황금촬영상 시상식@수상@최우수 인기여우상 (한은정),-,-,96992,fA83FyVgWqU,
2011,2011 .03.26 개봉,영화,다큐멘터리,기이한 춤: 기무,박동현,https://movie-phinf.pstatic.net/20111223_216/13246362433943AlT6_JPEG/movie_image.jpg,"이 영화는 기무사, 한국 현대사, 한국의 근대 건축물에 관한 영화이다. 기무사 건물이 가지고 있는 역사적 배경, 우리나라에서 근대적 시간들이 만들어 낸 골목길, 개발이라는 이름으로 부수어져 가는 '동네' 그리고 옛 것들. 이 영화는 우리 앞에서 사라져가는 것들에 대한 오마쥬이다.",국내,한국,PN1EkS88gSs,-,-,-,62분,-,-,-,배우/제작진 수상 이력@수상정보 테이블표@2015@제 12회 서울국제실험영화페스티벌@후보@엑스-인 (박동현)@2010@제 2회 서울국제건축영화제@후보@상영작 (박동현)@제 15회 인디포럼@후보@신작전 (박동현)@제 29회 벤쿠버국제영화제@후보@용과 호랑이 (박동현)@제 11회 전주국제영화제@후보@한국경쟁 (박동현),-,-,18,RRDwQdkCAbY,
2011,2011 .11.10 개봉,영화,"에로, 미스터리",길티 오브 로맨스: 욕정의 미스터리,소노 시온,https://movie-phinf.pstatic.net/20111224_264/1324656396091yhdo7_JPEG/movie_image.jpg,"조금씩 깊어질수록… 그녀는 잔인해진다!@ @ 시부야 인근의 러브호텔거리에서 벌거벗겨진 사체들이 조각난 채 마네킹에 끼워져 있는 잔혹한 살인 사건이 발생한다. 핑크 페인트로 얼룩진 방엔 피로 쓴 ‘성(成)’이라는 글자만이 남겨져 있을 뿐 어떤 흔적도 찾을 수 없고 사건을 맡은 형사들은 난감해 한다.@ @ 한편 유명 소설가의 아내 기쿠치 이즈미는 하루하루 반복되는 지루한 자신의 일상에 돌파구를 찾고자 한다. 우연한 기회에 두려움 반, 호기심 반으로 시작하게 된 모델은 누드사진과 에로비디오를 찍게 되고 자신의 성적 욕망과 마주한 이즈미는 생활의 활력을 찾는다.@ @ 그러던 어느 날, 화려하게 차려 입고 시부야 거리로 나선 이즈미는 의문의 남자와 러브 호텔에 가게 되고, 비정상적인 관계를 요구하는 남자에게서 도망친다. 거리로 나온 이즈미는 거리에서 매춘을 하지만 소설에 조예가 깊은 오자와 미츠코를 만나게 되고 자신의 혼란스러운 상황에 대한 해답을 그녀에게서 찾고자 하는데….",해외,일본,cyFU6pKLvjI,골든타이드픽처스,미디어존,청소년 관람불가,113분,-,코바야시 류주 오츠카 매 츠다 칸지 이와마츠 료 우치다 치카 후카미 모토키 고츠지 신고 니카이도 사토시 코지마 카즈야 신시아 체스턴 토가시 마코토 카구라자카 메구미 미즈노 미키 ,  소노 시온 Sion Sono (각본),배우/제작진 수상 이력@수상정보 테이블표@2015@제 19회 부천국제판타스틱영화제@후보@특별전 (소노 시온)@2012@제 32회 판타스포르토 국제영화제@후보@감독주간경쟁 (소노 시온)@제 13회 라스팔마스 국제 영화제@후보@인포메이티브 - 파노라마 (소노 시온)@제 6회 아시안 필름 어워드@후보@최우수감독상 (소노 시온)@제 36회 홍콩 국제 영화제@후보@미드나잇 히트 (소노 시온)@2011@제 13회 리우 데 자네이루 국제영화제@후보@미드나잇 무비스 (소노 시온)@제 29회 뮌헨 국제영화제@후보@극동 포커스 부문 (소노 시온)@제 22회 스톡홀름영화제@후보@오픈 존 (소노 시온)@제 44회 시체스영화제@후보@오피셜 판타스틱 경쟁부문 (소노 시온)@수상@오피셜 판타스틱 오르비타 최우수 작품상 (소노 시온)@제 46회 카를로비바리 국제 영화제@후보@다른시선부문 (소노 시온)@제 16회 부산국제영화제@후보@아시아영화의 창 (소노 시온)@접기,-,-,-,-,
2011,2011 .10.14 개봉,영화,"애니메이션, 판타지, 액션",길티 크라운,아라키 테츠로,https://movie-phinf.pstatic.net/20121210_77/1355116890320kBkGv_JPEG/movie_image.jpg,2039년의 평범한 고등학생이 한 소녀를 만나면서 일어나는 이야기.,해외,일본,Lwmu76RSQlY,-,-,15세 관람가,25분,-,타케타츠 아야나 하나자와 카나 카야노 아이 나카무라 유이치 카지 유우키 ,-,-,-,-,-,wVY_iMNt3rc,
2011,2011 .06.23 개봉,영화,"다큐멘터리, 드라마",김정일리아,NC 헤이킨,https://movie-phinf.pstatic.net/20111223_65/13246384606644gPIh_JPEG/movie_image.jpg,"강철환, 신동혁 등 탈북자들 12명은 각각 기아, 폭행, 수용소생활, 자유로의 갈망 등의 이유로 탈북을 감행했고, 고난스런 과정을 거쳐 결국 탈북에 성공했다. 이들 중에는 북한군 장교도 있고 리처드 클레이더만의 피아노 곡을 연주했다는 이유로 체포된 러시아 유학파 피아니스트, 부모가 왜 수용소에 감금된 지 모른 채 그 곳에서 나고 자란 사람, 사춘기에 가족 3대가 모두 수용소에 끌려갔다가 탈출한 사람, 자신을 살리기 위해 형제자매가 함께 탈출했다가 결국 뿔뿔이 흩어진 이야기, 중국으로 탈출해 몇 년을 매춘으로 살아온 여성, 죽마고우가 김정일의 첩이 되어 배우자와 자식 그리고 손주들까지 북한 체제의 희생양이 되었다가 홀로 살아남은 북한 무용수 출신 할머니까지 다채로운 고난의 이야기가 생생하게 나온다.@ 12명의 탈북자들은 각각 기아, 폭행, 수용소생활, 자유로의 갈망 등의 이유로 탈북을 감행했고, 고난스런 과정을 거쳐 결국 성공했는데. 탈북자 중에는 북한군 장교도 있고 러시아 유학파 피아니스트, 수용소에서 나고 자란 사람, 사춘기에 수용소에 끌려갔다가 탈출한 사람, 막내를 살리기 위해 형제자매가 함께 탈출했다가 결국 뿔뿔이 흩어진 이야기, 중국으로 탈출해 몇 년을 매춘으로 살아온 이, 배우자와 자식 그리고 손주들까지 북한 체제의 희생양이 되었다가 홀로 살아남은 사람까지 다채로운 고난의 이야기가 생생하게 나온다.@ 그리고 중국에서의 비인간적인 탈북자들의 생활, 북한에서의 사람들이 굶어 죽어가는 일상과 최악의 비극적인 상황을 탈북자들의 증언에 기반하여 상세히 설명하고 있는데, 특히 중국에서 남한사회운동단체의 손에 땀을 쥐게 하는 탈북자 구조 장면이 카메라에 생생하게 포착되었으며, 구조 실패로 중국감옥에서 복역한 실제 인물의 인터뷰를 통해 그간 잘 알려지지 않은 탈북자들을 죽음으로 몰아가는 중국정부의 정책까지 낱낱이 보여준다.",해외,미국,zFGrSu-PhwA,그린 가넷 프로덕션,"(주)크래커픽쳐스 , 미콘",전체 관람가,76분,-,신동혁 변옥선 김철웅 강철환 ,  NC 헤이킨 N.C. Heikin (각본) 조영선 Cho Young-sun (프로듀서) NC 헤이킨 N.C. Heikin (제작) 마이크 피기스 Mike Figgis (기획) 빠스칼 마르티 Pascal Marti (촬영) 카일 세일러스 Kyle Saylors (촬영) 크리스 화이트 Chris White (음향) 안드레이 네트보이 Andrey Netboy (음향) 패트릭 도나휴 Patrick Donahue (음향) 브렛 레빅 Bret Levick (음악) 메리 램슨 Mary Lampson (편집) 피터슨 알메이다 Peterson Almeida (편집),배우/제작진 수상 이력@수상정보 테이블표@2011@제 1회 북한인권국제영화제@후보@초청작 (N.C. 헤이킨)@제 3회 DMZ국제다큐멘터리영화제@후보@특별상영작 (N.C. 헤이킨)@2009@제 25회 바르샤바 국제영화제@후보@상영작 (N.C. 헤이킨)@제 20회 스톡홀름영화제@후보@다큐매니아 (N.C. 헤이킨)@제 10회 샌디에고 아시안 영화제@후보@상영작 (N.C. 헤이킨)@제 52회 샌프란시스코 국제 영화제@후보@금문상-장편다큐멘터리 (N.C. 헤이킨)@후보@상영작 (N.C. 헤이킨)@제 58회 멜버른 국제 영화제@후보@이견의 정부 (N.C. 헤이킨)@제 25회 선댄스영화제@후보@심사위원대상(월드시네마 다큐멘터리) (N.C. 헤이킨)@제 35회 시애틀국제영화제@후보@다큐멘터리 경쟁 (N.C. 헤이킨)@후보@다큐멘터리 영화 (N.C. 헤이킨)@제 28회 벤쿠버국제영화제@후보@논픽션 부문 (N.C. 헤이킨)@제 14회 부산국제영화제@후보@와이드 앵글 (N.C. 헤이킨)@접기,-,-,-,-,
2011,2011 .12.15 개봉,영화,애니메이션,꼬마산타 니콜라스,뤽 뱅시게라,https://movie-phinf.pstatic.net/20120119_200/1326938268294kvqRA_JPEG/movie_image.jpg,"산타는 은퇴하기를 원하지 않지만 규칙은 규칙인지라 그를 대신할 후계자를 찾아서 훈련시켜야 한다. 수백만명의 어린이들 중에 뽑히게 되는 산타의 후계자의 조건은 이름이 니콜 라스(Nicolas)이고, 고아이며, 순수한 마음을 가지고 있어야 한다. 지구 반대편에 이러한 조건을 완벽하게 충족시키는 한 아이가 있으나, 자신감이 부족하고 고소공포증이 있어서 산타의 마음에 흡족한 후계자는 아니다. 과연 산타는 그를 대신할 후계자를 도와서 자신의 후계자로 잘 훈련시킬 것인가 ?",해외,오스트레일리아 / 프랑스 / 아일랜드,qYXrR47o8uA,(주)예지림 엔터테인먼트,(주)예지림 엔터테인먼트,-,82분,-,마그다 즈밴스키 조지 파커 맥스 컬렌 베누아 알르마뉴 디디에 브리스 피에르 프랑소와즈 마틴 라발 브루노 살로몬 로란트 도이취 줄리 가예트 장 피에르 마리엘 ,  알렉상드르 레버런드 Alexandre Reverend (각본) 클레먼트 칼베 Clement Calvet (기획) 크리스찬 데이빈 Christian Davin (기획) 폴 영 Paul Young (기획) 너리다 타이슨 체우 Nerida Tyson-Chew (음악) 마리앤 제이드 Marianne Jade (배역),배우/제작진 수상 이력@수상정보 테이블표@2012@제 14회 부천국제애니메이션페스티벌@후보@장편 (뤽 뱅시게라)@2011@제 29회 뮌헨 국제영화제@후보@Kinderfilmfest 부문 (뤽 뱅시게라)@제 35회 안시 국제애니메이션 페스티벌@후보@장편경쟁 (뤽 뱅시게라)@수상@유니세프상 (뤽 뱅시게라),-,-,-,8aRmYufFYnk,
2011,2011 .03.10 개봉,영화,"멜로/로맨스, 드라마",꼭 껴안고 눈물 핑,김동원,https://movie-phinf.pstatic.net/20111223_176/1324633825584AgbRH_JPEG/movie_image.jpg,"“처음도 아닌데, 왜 첫사랑 같을까..”능력, 재력, 집안, 학벌.. 무엇하나 제대로 빠지는 허당 청년 찬영! 책임방조 키스 한번에 대책 없이 결혼에 골인! 팍팍한 세상을 살아가기에는 너무 순수한 찬영 덕에 애 하나 더 키우는 심정의 누나 미선은 슬슬 힘에 겹다. 반품요망 일순위 품절남으로 전락하기 일보직전.. 순진한 찬영의 매력에 끌린 동료배우 단비의 무한 애정공세가 시작된다!@ “너 잠깐 빌려도 될까??”은근슬쩍 손잡기, 뜬금없이 포옹하기, 이어지는 막무가내 연애통보! 사랑스러운 매력만점의 그녀.. 어쩐지 미워할 수가 없다. 하루하루 한숨은 늘어나지만 아무렇지 않게 무릎을 털고 일어나는 당당한 청춘 단비. 그런 그녀를 보며 기운을 얻는 찬영의 마음에 난데없는 봄바람이 불어온다. 단비는 대학로 연극무대와 실업전선을 오가며 가족의 생계까지 책임지는 찬영이 믿음직스럽다. 장난처럼 시작된 두 청춘의 달콤한 스캔들! 우리 사랑은 어떻게 기억될까?",국내,한국,TGzqU7ALKUo,스폰지이엔티,-,15세 관람가,78분,-,김도연 신동미 고준희 이켠 ,  김동원 (각본) 김은휘 (프로듀서) 김순호 (제작) 김동철 (제작) 함순호 (촬영) 차상균 (조명) 조용구 (동시녹음) 키노포스트(KINOPOST) (믹싱) 이기준 (사운드) 원호경 (음악) 장춘섭 (미술) 장윤정 (분장) 양민혜 (의상) 김미주 (편집),배우/제작진 수상 이력@수상정보 테이블표@2009@제 14회 부산국제영화제@후보@한국영화의 오늘 - 비전 (김동원),-,-,-,-,
